suurus_m2;hind_m2_eur;muugi_hind_eur
18;3309,21;61164
18;3359,03;66695
18;3530,75;68696
18;3675,83;62595
20;3692,31;65912
19;3438,97;67671
20;3402,88;75175
18;3160,21;57509
38;3218,98;117429
18;3461,83;62857
30;3267,77;102623
18;3174,8;53830
19;3332,12;56273
18;3357,14;58387
21;3145,66;69935
21;3444,8;74629
18;3566,38;65864
18;3414,12;52191
21;3664,7;84022
20;3577,09;70091
18;3226,54;54939
25;3390,12;81897
18;3397,29;59654
18;3415,34;59280
18;3492,01;57383
29;3432,52;99746
18;3370,95;55597
18;3287,01;57899
18;3274,05;61976
71;3420,06;242214
37;3048,42;111613
19;3161,21;59282
18;3640,04;68171
18;3502,74;67197
18;3569,27;60044
18;3268,4;60583
18;3359,85;53777
20;3190,08;62411
19;3427,56;69241
20;3404,14;67082
21;3302,56;70709
18;3464,81;63053
18;3403,73;54941
40;3163,58;126832
21;3244,35;68834
18;2849,24;47744
19;3361,56;65625
18;3362,82;60075
18;3111,22;64197
21;3476,01;73410
18;2944,76;53378
18;3621,1;61076
18;3468,41;62473
18;3360,86;53275
18;3620,71;64653
24;3339,96;90565
18;3680,25;62912
18;3550,72;60399
18;3356,33;61372
18;3598,16;62204
18;3189,86;56623
18;3277,56;49961
18;3272,77;52955
18;3251,7;59425
44;3282,3;145328
18;3256,2;50814
24;3075,16;68384
18;3325,75;57494
18;3448,83;60771
18;3691,09;68794
18;3069,58;53520
18;3094,24;50526
18;3392,21;69191
19;3264,14;55799
18;3238,76;49843
20;3664,84;74129
18;3731,49;58609
18;3483,8;65554
18;3430,98;51881
18;3555,03;70845
19;3410,82;69243
22;3497,27;78539
19;3371,24;62626
25;3474,99;94354
18;3417,51;58859
19;3292,52;61028
18;3452,7;60762
18;3397,29;58372
23;3234,56;75387
18;3330,84;65454
18;3472,35;62639
29;3554,16;108629
20;3459,84;73404
18;3862,53;67944
18;3458,27;66258
20;3307,06;57555
18;3474,48;67255
18;3211,84;54612
20;3373,64;68244
18;3339,13;72380
32;3364,51;102012
18;3477,63;66981
18;3699,58;60657
20;3192,66;59348
18;3227,71;54709
18;3482,62;63445
19;3479,27;65653
18;3350,82;52556
18;3405,92;56942
18;3573,67;61354
18;3383,52;62146
18;3631,62;62772
18;3447,86;57557
18;3376,45;57703
20;3456,98;66772
25;3513,22;90847
18;3671,69;76588
20;3327,35;71154
18;3294,55;57543
18;3426,26;61368
19;3307,67;65933
30;3363,79;105440
18;3539,19;59781
18;3437,48;64360
21;3769,51;77565
20;3232,7;66720
18;3341,41;60089
18;3255,63;54811
19;3005,71;52274
18;3713,43;68899
18;3354,82;60924
19;3644,15;71384
18;3385,98;57017
19;3196,67;58320
18;3587,58;65610
18;3508,79;63669
18;3566,06;64398
19;3450,63;71628
19;3404,98;60632
19;3418,28;62666
21;3295,46;72046
18;3445,99;57823
18;3330,2;61147
18;3587,41;64296
19;3607,87;69955
18;3494,98;63052
18;3612,39;74698
20;3279,4;64079
18;3454,11;62114
18;3633,81;69957
18;3422,1;58128
18;3671,55;65447
18;3306,85;65182
18;3526,94;62603
18;3255,06;58346
18;3321,86;55887
26;3266,5;84483
19;3478,16;60602
19;3180,73;52760
18;3528,87;60313
21;3402,29;66005
19;3467,89;66623
28;3201,44;86714
18;3224,1;58224
18;3408,55;57357
18;3027,18;46657
19;3407,79;68619
20;3126,5;66506
18;3534,27;61771
19;3384,03;68866
18;3227,25;61292
20;3710,73;63540
18;3561,22;67396
21;3143,78;63235
18;3579,62;64765
18;3113,87;53684
18;3435,5;65057
18;3493,62;72706
23;3384,93;78589
19;3085,66;57214
18;3478,86;56523
18;3330,72;65356
21;3537,18;79241
18;3603,67;65656
18;3282,21;61113
21;3403,98;72127
18;3203,67;55995
22;3466,85;72912
37;3398,52;131543
18;3243,49;62423
18;3447,82;59380
18;3514,77;63566
18;3326,1;55870
18;3444,42;58819
20;3349,85;68137
18;3533,26;56880
18;3635,85;59698
27;3620,06;110565
19;3418,78;59345
18;3200,4;64767
18;3803,93;74606
19;3367,47;56794
18;3549,59;67665
22;3129,7;68555
